timeSpread,TOF,spatialSpread,E1,E2
433.000000001,124.088,1.2,1.73,3.97
433.200000003,139.551,1.7,1.38,3.12
433.40000002,139.837,1.2,1.36,3.13
433.500000014,144.602,1.2,1.27,2.93
433.600000008,148.31,2.7,1.23,2.75
433.89999999,145.941,2.6,1.27,2.84
434.299999995,154.501,1.3,1.11,2.57
434.299999995,136.955,1.2,1.42,3.26
434.499999983,134.653,1.2,1.47,3.37
434.500000011,218.376,1.2,0.56,1.28
434.600000006,128.156,1.4,1.63,3.71
435.299999992,140.155,1.9,1.37,3.09
435.400000015,132.302,1.4,1.53,3.48
435.699999997,132.478,1.2,1.52,3.48
435.899999985,157.687,3,1.09,2.43
435.900000014,158.004,1.5,1.06,2.46
436.800000017,154.845,2.9,1.13,2.52
436.800000017,147.443,1.3,1.22,2.82
436.900000011,130.393,1.2,1.57,3.59
437.200000007,125.915,1.5,1.69,3.84
437.40000001,152.441,1.4,1.14,2.64
437.599999998,165.398,2.9,0.99,2.21
437.599999998,141.259,2,1.35,3.04
438.000000003,145.133,1.2,1.26,2.91
438.299999985,149.89,1.3,1.18,2.73
438.300000013,155.148,1.3,1.1,2.55
438.500000001,124.421,1.3,1.72,3.95
438.700000018,157.008,3,1.1,2.45
439,224.566,1.2,0.53,1.21
439,183.124,1.4,0.79,1.83
439.700000001,126.771,1.2,1.66,3.8
439.700000015,129.361,1.4,1.6,3.64
439.700000015,129.16,1.3,1.6,3.66
439.900000003,165.186,1.4,0.97,2.25
439.900000003,133.229,1.5,1.51,3.43
440.099999992,152.176,2.9,1.17,2.61
440.099999992,137.39,1.2,1.41,3.24
440.099999992,135.081,1.2,1.46,3.35
440.499999996,144.725,2.5,1.29,2.89
440.59999999,139.079,1.8,1.39,3.14
440.600000019,150.205,2.8,1.2,2.68
440.699999984,142.908,1.2,1.3,3
440.699999984,130.613,1.4,1.57,3.57
440.900000001,231.235,1.4,0.5,1.14
442.199999981,134.174,1.5,1.49,3.38
442.299999975,140.317,1.2,1.35,3.11
442.399999997,132.887,1.2,1.51,3.46
442.99999999,127.949,1.3,1.63,3.73
443.399999995,130.782,1.2,1.56,3.57
443.799999999,137.844,1.2,1.4,3.22
443.899999993,280.981,1.8,0.34,0.77
444.000000002,125.191,1.3,1.7,3.9
444.10000001,160.662,3,1.05,2.34
444.200000004,148.005,1.3,1.21,2.8
444.399999992,193.136,1.7,0.72,1.63
444.800000025,135.512,1.2,1.45,3.33
445.000000013,170.577,1.4,0.91,2.11
445.200000001,124.221,1.7,1.74,3.94
445.499999984,147.746,2.7,1.24,2.77
445.499999998,127.791,1.5,1.64,3.73
445.500000012,125.974,1.2,1.68,3.85
445.599999992,125.58,1.5,1.7,3.86
445.7,136.568,1.7,1.44,3.26
445.799999994,173.448,1.4,0.88,2.04
445.900000003,127.429,1.5,1.65,3.75
445.900000017,138.303,1.2,1.39,3.2
445.999999982,154.202,3,1.14,2.54
446.000000011,289.063,1.5,0.32,0.73
446.000000011,143.42,1.2,1.29,2.98
446.299999993,143.541,2.4,1.31,2.94
446.700000026,131.9,1.5,1.54,3.5
446.80000002,178.155,2.3,0.85,1.91
447.100000002,160.279,1.4,1.03,2.39
447.100000002,131.172,1.3,1.55,3.55
447.199999996,125.236,1.6,1.71,3.88
447.29999999,137.587,1.8,1.42,3.21
447.499999993,124.557,1.6,1.73,3.92
447.799999989,135.572,1.6,1.46,3.31
448.599999999,162.678,1.4,1,2.32
448.800000001,124.894,1.6,1.72,3.9
449.099999997,167.82,1.4,0.94,2.18
449.099999997,153.061,1.4,1.13,2.62
449.700000019,150.481,1.3,1.17,2.71
449.900000007,141.903,2.3,1.34,3.01
450.200000017,130.225,1.4,1.58,3.59
450.299999983,171.423,2.7,0.92,2.06
450.299999997,127.129,1.2,1.65,3.78
450.499999999,151.563,3,1.18,2.63
450.700000016,133.754,1.6,1.5,3.4
450.999999998,131.567,1.2,1.54,3.53
451.099999992,124.759,1.2,1.71,3.93
451.499999997,227.999,1.4,0.51,1.18
451.599999991,139.693,2,1.38,3.11
451.900000002,176.217,2.5,0.87,1.95
451.900000002,123.9,1.8,1.75,3.96
451.999999996,140.786,1.2,1.34,3.09
451.999999996,132.818,1.5,1.52,3.45
451.999999996,129.526,1.2,1.59,3.64
452.4,123.999,1.2,1.73,3.98
452.600000003,127.069,1.5,1.66,3.77
452.700000011,183.553,2.2,0.8,1.8
452.799999977,138.166,2,1.41,3.18
452.800000005,145.651,1.2,1.25,2.89
452.899999999,134.712,1.7,1.48,3.35
453.299999975,155.805,1.4,1.09,2.53
453.300000004,123.569,1.8,1.76,3.98
453.399999998,140.785,2.2,1.36,3.06
453.400000026,128.996,1.5,1.61,3.66
453.499999992,138.768,1.2,1.38,3.18
453.499999992,128.316,1.3,1.62,3.71
453.999999991,147.186,2.8,1.25,2.79
454.100000013,156.468,1.5,1.08,2.51
454.199999979,135.95,1.2,1.44,3.31
454.200000007,149.617,2.9,1.21,2.7
454.399999995,146.74,1.4,1.23,2.85
454.600000012,201.482,1.5,0.66,1.5
454.699999977,169.693,2.8,0.94,2.1
454.8,142.539,2.5,1.33,2.98
454.8,125.534,1.2,1.69,3.88
454.999999988,131.108,1.5,1.56,3.54
455.100000011,133.284,1.2,1.5,3.44
455.299999999,136.125,1.8,1.45,3.28
455.399999993,126.714,1.5,1.67,3.79
455.700000003,138.627,1.9,1.4,3.16
455.799999997,148.575,1.3,1.2,2.78
455.799999997,133.699,1.2,1.49,3.42
455.90000002,131.502,1.5,1.55,3.52
456.000000014,180.739,1.4,0.81,1.88
456.100000008,143.938,1.3,1.28,2.96
456.899999989,129.905,1.2,1.58,3.62
457.100000006,137.136,1.8,1.43,3.23
457.400000016,151.663,1.5,1.15,2.67
457.600000004,226.493,1.2,0.52,1.19
457.800000021,135.139,1.6,1.47,3.33
457.900000001,126.325,1.2,1.67,3.83
458.000000009,124.331,1.3,1.72,3.96
458.299999991,128.625,1.5,1.62,3.68
458.30000002,158.673,1.5,1.05,2.44
458.499999979,145.419,2.7,1.28,2.86
458.600000002,168.65,1.4,0.93,2.16
458.79999999,153.692,1.4,1.12,2.6
459.199999995,131.967,1.2,1.53,3.51
459.299999989,127.489,1.3,1.64,3.76
459.500000005,139.235,1.2,1.37,3.16
459.800000016,141.274,1.2,1.33,3.07
460.000000004,156.338,3.1,1.11,2.47
460.199999992,140.3,2.2,1.37,3.08
460.299999986,149.152,1.4,1.19,2.76
460.699999991,142.267,1.3,1.31,3.03
461.300000012,164.615,3,1,2.23
461.5,143.184,2.7,1.32,2.95
461.899999976,170.551,2.7,0.93,2.08
462.399999975,152.96,3.1,1.16,2.58
462.699999986,141.407,2.3,1.35,3.03
462.800000008,146.194,1.3,1.24,2.87
462.800000008,134.287,1.7,1.49,3.37
463.09999999,144.218,2.6,1.3,2.91
463.09999999,128.673,1.2,1.61,3.69
463.199999984,147.295,1.4,1.22,2.83
463.199999984,134.117,1.2,1.48,3.4
463.599999989,163.433,1.5,0.99,2.3
463.800000006,132.41,1.6,1.53,3.47
464.099999988,129.855,1.5,1.59,3.61
464.300000004,154.331,1.5,1.11,2.58
464.499999993,165.98,1.5,0.96,2.23
464.700000009,152.276,1.5,1.14,2.65
464.999999991,149.036,2.9,1.22,2.72
464.999999991,130.29,1.2,1.57,3.6
465.200000008,126.371,1.6,1.68,3.81
465.599999984,136.376,1.2,1.43,3.29
465.700000007,135.687,1.8,1.46,3.3
465.800000001,229.179,1.5,0.51,1.16
465.800000001,141.768,1.2,1.32,3.05
465.899999995,143.044,2.5,1.32,2.96
465.999999989,136.821,1.2,1.42,3.27
465.999999989,134.54,1.2,1.47,3.38
466.100000011,225.961,1.3,0.52,1.2
466.400000008,125.099,1.2,1.7,3.91
466.599999982,128.254,1.5,1.63,3.7
466.700000004,159.968,3.2,1.06,2.36
467.299999997,144.445,1.3,1.27,2.94
467.399999991,133.34,1.6,1.51,3.42
467.499999985,189.471,2.1,0.75,1.69
467.500000013,202.486,1.2,0.65,1.49
467.500000013,151.06,1.3,1.16,2.69
467.599999993,126.677,1.2,1.66,3.81
467.89999999,139.22,2.1,1.39,3.13
467.900000018,142.772,1.3,1.3,3.01
468.099999992,125.881,1.2,1.68,3.86
468.100000006,161.003,1.5,1.02,2.37
469.00000001,163.844,3,1.01,2.25
469.100000004,222.615,1.3,0.54,1.23
469.100000004,139.694,1.2,1.36,3.14
469.100000004,136.687,1.9,1.44,3.25
469.800000019,157.117,1.6,1.07,2.49
470.699999994,127.839,1.2,1.63,3.74
470.800000002,126.02,1.7,1.69,3.83
470.90000001,150.364,3.1,1.2,2.67
470.90000001,137.721,1.3,1.4,3.23
471.000000005,125.672,1.7,1.7,3.85
471.299999987,143.696,2.7,1.31,2.93
471.400000009,177.177,2.5,0.86,1.93
471.400000009,159.259,3.2,1.07,2.38
471.500000003,214.829,1.4,0.58,1.32
471.500000003,177.464,1.5,0.84,1.95
471.500000003,163.083,3.1,1.02,2.27
471.600000026,130.73,1.6,1.57,3.56
471.699999991,132.357,1.2,1.52,3.49
472.799999983,129.047,1.2,1.6,3.67
472.899999977,138.18,1.3,1.39,3.21
473,127.526,1.6,1.65,3.74
473,123.9,1.2,1.73,3.99
473.100000022,197.553,1.3,0.68,1.57
473.499999998,134.966,1.2,1.46,3.36
473.600000021,147.855,1.4,1.21,2.81
473.699999986,138.29,2.2,1.41,3.17
473.700000001,124.659,1.9,1.73,3.91
473.79999998,137.27,1.2,1.41,3.25
473.799999995,124.658,1.3,1.71,3.94
473.800000009,129.474,1.6,1.6,3.63
473.999999997,140.916,2.4,1.36,3.05
474.099999991,153.588,3.1,1.15,2.56
474.099999991,124.323,1.9,1.74,3.93
474.100000019,137.709,2,1.42,3.2
474.600000018,140.173,1.3,1.35,3.12
474.800000006,123.328,2.1,1.77,3.99
474.9,123.988,1.9,1.75,3.95
474.999999994,162.331,3.2,1.03,2.29
475.100000003,125.327,1.7,1.71,3.87
475.200000011,131.068,1.2,1.55,3.56
475.300000005,146.047,1.5,1.24,2.88
475.399999999,168.847,2.9,0.95,2.12
475.399999999,150.962,3,1.19,2.65
475.399999999,123.657,2,1.76,3.97
475.599999987,146.65,2.9,1.26,2.81
475.699999996,127.887,1.6,1.64,3.72
475.699999996,124.231,1.3,1.72,3.97
475.800000004,132.008,1.6,1.54,3.49
476.19999998,140.656,1.3,1.34,3.1
476.300000003,144.885,2.8,1.29,2.88
476.300000003,130.678,1.2,1.56,3.58
476.700000007,142.036,2.5,1.34,3
476.999999989,142.674,2.8,1.33,2.97
477.3,152.895,1.5,1.13,2.63
477.500000017,147.916,3.1,1.24,2.76
477.600000011,152.341,3.2,1.17,2.6
477.700000005,155.674,3.2,1.12,2.49
477.700000005,125.43,1.2,1.69,3.89
477.899999993,144.972,1.3,1.26,2.92
477.899999993,130.341,1.6,1.58,3.58
478.000000015,157.799,1.7,1.06,2.47
478.000000015,132.927,1.7,1.52,3.44
478.200000003,175.268,2.6,0.88,1.97
478.200000003,174.368,1.5,0.87,2.02
478.399999992,143.266,1.3,1.29,2.99
478.700000002,124.985,1.8,1.72,3.89
478.900000019,140.429,2.5,1.37,3.07
479.200000001,175.299,1.5,0.86,2
479.200000001,136.242,2,1.45,3.27
479.600000006,129.096,1.6,1.61,3.65
480.100000004,132.764,1.2,1.51,3.47
480.199999998,159.376,1.6,1.04,2.42
480.199999998,149.713,1.4,1.18,2.74
480.399999987,138.628,1.3,1.38,3.19
480.400000015,141.539,2.6,1.35,3.02
480.500000009,148.462,3,1.23,2.74
480.799999991,127.178,1.7,1.66,3.76
480.900000014,137.256,2.1,1.43,3.22
480.900000014,134.824,1.9,1.48,3.34
481.000000008,191.888,1.9,0.73,1.65
481.600000001,182.481,2.4,0.81,1.82
481.799999989,135.383,1.2,1.45,3.34
481.999999977,128.205,1.2,1.62,3.72
482.000000005,191.728,1.4,0.72,1.67
482.199999993,171.422,1.5,0.9,2.09
482.500000004,187.832,1.5,0.75,1.74
482.900000009,135.254,1.9,1.47,3.32
483.099999997,154.975,1.5,1.1,2.56
483.199999991,194.579,1.4,0.7,1.62
483.199999991,129.424,1.2,1.59,3.65
483.299999999,127.022,1.2,1.65,3.79
483.299999999,126.219,1.2,1.67,3.84
483.400000007,200.674,1.2,0.66,1.52
483.599999995,133.867,1.8,1.5,3.39
483.599999995,133.174,1.2,1.5,3.45
484,137.83,2.3,1.42,3.19
484.299999982,128.723,1.7,1.62,3.67
484.499999999,149.774,3.2,1.21,2.69
485.000000026,158.559,3.3,1.08,2.4
485.200000014,145.508,1.4,1.25,2.9
485.400000002,150.304,1.5,1.17,2.72
485.499999996,138.752,2.2,1.4,3.15
485.699999984,142.171,2.8,1.34,2.99
485.800000007,150.9,1.6,1.16,2.7
486.199999983,135.819,1.2,1.44,3.32
486.200000012,146.594,1.5,1.23,2.86
486.299999992,124.998,1.3,1.7,3.92
486.300000006,139.095,1.3,1.37,3.17
486.4,141.637,1.4,1.32,3.06
486.600000002,126.82,1.7,1.67,3.78
486.800000004,124.568,1.3,1.71,3.95
486.899999999,135.804,2,1.46,3.29
487.100000015,164.2,1.6,0.98,2.28
487.200000009,131.621,1.7,1.55,3.51
487.300000003,161.735,1.5,1.01,2.35
487.599999985,146.105,3,1.27,2.83
487.599999985,143.783,1.4,1.28,2.97
487.699999979,131.449,1.2,1.54,3.54
487.800000002,147.354,3.2,1.25,2.78
487.800000002,128.574,1.2,1.61,3.7
487.899999996,124.142,1.3,1.72,3.98
488.000000018,157.871,3.3,1.09,2.42
488.200000007,129.957,1.7,1.59,3.6
488.300000001,144.358,2.9,1.3,2.9
488.300000001,139.821,2.3,1.38,3.1
488.300000001,139.346,2.4,1.39,3.12
488.399999995,126.465,1.8,1.68,3.8
488.400000023,151.502,1.7,1.15,2.68
488.799999999,129.805,1.2,1.58,3.63
489.10000001,141.144,1.3,1.33,3.08
489.19999999,127.38,1.2,1.64,3.77
489.399999992,124.749,2,1.73,3.9
489.59999998,132.532,1.8,1.53,3.46
490.200000002,148.405,1.5,1.2,2.79
490.299999996,136.259,1.2,1.43,3.3
490.300000024,168.012,3,0.96,2.14
490.599999978,235.677,1.3,0.48,1.1
490.7,169.465,1.6,0.92,2.14
490.799999994,220.717,1.4,0.55,1.25
490.900000017,217.833,1.2,0.56,1.29
490.900000017,141.046,2.7,1.36,3.04
491.199999999,154.397,3.3,1.14,2.53
491.400000016,131.847,1.2,1.53,3.52
491.600000004,127.742,1.2,1.63,3.75
491.699999998,125.777,1.2,1.68,3.87
491.900000014,156.27,1.8,1.08,2.52
492.000000008,134.414,2,1.49,3.36
492.199999997,238.63,1.4,0.47,1.07
492.199999997,153.524,1.6,1.12,2.61
492.299999991,136.806,2.1,1.44,3.24
492.500000007,133.588,1.2,1.49,3.43
492.699999995,139.568,1.3,1.36,3.15
492.899999998,126.113,1.8,1.69,3.82
493.000000006,219.663,1.3,0.55,1.27
493.200000022,142.117,1.4,1.31,3.04
493.299999988,157.188,3.4,1.1,2.44
493.400000011,134.413,1.3,1.47,3.39
493.500000005,155.041,3.3,1.13,2.51
493.500000005,123.426,2.3,1.77,3.98
493.800000001,124.412,2.1,1.74,3.92
494.199999991,133.464,1.9,1.51,3.41
494.200000006,127.997,1.8,1.64,3.71
494.20000002,138.429,2.5,1.41,3.16
494.500000002,126.571,1.2,1.66,3.82
494.700000004,124.078,2.2,1.75,3.94
494.700000004,123.756,2.2,1.76,3.96
495.000000001,148.066,3.4,1.24,2.75
495.099999995,148.98,1.6,1.19,2.77
495.099999995,144.306,1.4,1.27,2.95
495.200000017,130.834,1.8,1.57,3.55
495.400000005,130.187,1.2,1.57,3.61
495.5,128.353,1.7,1.63,3.69
495.699999988,172.305,1.5,0.89,2.07
495.699999988,136.701,1.2,1.42,3.28
495.699999988,132.128,1.9,1.54,3.48
495.900000004,138.505,1.4,1.38,3.2
496.000000027,155.608,1.6,1.09,2.54
496.300000009,188.334,2.3,0.76,1.71
496.300000009,151.728,3.3,1.18,2.62
496.399999989,124.907,1.3,1.7,3.93
496.400000003,125.766,1.9,1.7,3.84
496.499999997,185.268,1.5,0.77,1.79
496.599999991,230.662,1.2,0.5,1.15
496.900000002,129.575,1.7,1.6,3.62
497.09999999,128.947,1.2,1.6,3.68
497.199999984,134.839,1.3,1.46,3.37
497.4,216.578,1.3,0.57,1.3
497.4,134.006,1.2,1.48,3.41
497.600000017,166.785,1.5,0.95,2.21
497.800000005,131.225,1.8,1.56,3.53
498.099999987,223.977,1.2,0.53,1.22
498.100000016,146.799,3.2,1.26,2.8
498.199999996,127.634,1.8,1.65,3.73
498.300000004,143.836,2.9,1.31,2.92
498.400000026,137.585,1.3,1.4,3.24
498.69999998,137.15,1.2,1.41,3.26
498.899999997,132.249,1.2,1.52,3.5
498.999999991,133.992,2.1,1.5,3.38
499.099999985,173.45,2.8,0.9,2.01
499.300000001,181.431,2.5,0.82,1.84
499.40000001,125.339,1.3,1.69,3.9
499.499999989,160.089,1.7,1.03,2.4
499.499999989,138.876,2.4,1.4,3.14
499.999999988,174.334,2.7,0.89,1.99
500.100000011,147.127,1.6,1.22,2.84
500.299999999,140.575,2.8,1.37,3.06
500.600000009,154.14,1.8,1.11,2.59
500.699999975,161.614,3.3,1.04,2.31
500.799999998,124.043,1.4,1.72,3.99
501.000000014,138.043,1.3,1.39,3.22
501.099999994,126.126,1.2,1.67,3.85
501.299999996,137.392,2.4,1.43,3.21
501.899999989,141.487,1.5,1.32,3.07
501.900000003,127.272,1.9,1.66,3.75
501.900000017,140.045,1.3,1.35,3.13
502.2,162.477,1.6,1,2.33
502.2,133.05,1.9,1.52,3.43
502.2,127.284,1.3,1.64,3.78
502.300000008,125.431,2,1.71,3.86
502.899999987,136.375,2.3,1.45,3.26
502.900000001,124.478,1.3,1.71,3.96
503.000000009,130.95,1.2,1.55,3.57
503.100000003,145.563,3,1.28,2.85
503.199999997,164.978,1.6,0.97,2.26
503.200000011,126.927,1.2,1.65,3.8
503.299999991,181.781,1.5,0.8,1.86
503.399999985,134.955,2.2,1.48,3.33
503.400000014,132.656,1.2,1.51,3.48
503.500000008,125.088,2,1.72,3.88
503.899999984,236.288,1.5,0.48,1.09
503.900000012,158.489,1.7,1.05,2.45
504.000000006,180.432,2.6,0.83,1.86
504.100000001,130.56,1.2,1.56,3.59
504.199999995,149.211,3.3,1.22,2.71
504.299999989,142.621,1.4,1.3,3.02
504.500000005,144.831,1.5,1.26,2.93
505.099999998,149.561,1.7,1.18,2.75
505.099999998,129.197,1.8,1.61,3.64
505.199999992,222.04,1.1,0.54,1.24
505.199999992,147.687,1.6,1.21,2.82
505.199999992,130.446,1.8,1.58,3.57
505.300000015,150.543,3.4,1.2,2.66
505.300000015,135.268,1.2,1.45,3.35
505.400000009,129.324,1.2,1.59,3.66
505.699999991,138.553,2.8,1.41,3.15
505.699999991,131.333,1.9,1.56,3.52
505.699999991,128.107,1.2,1.62,3.73
506.000000001,198.684,1.6,0.68,1.54
506.300000012,166.408,3.2,0.98,2.18
506.5,232.833,1.3,0.49,1.13
506.5,151.123,3.3,1.19,2.64
506.599999994,156.938,1.9,1.07,2.5
506.600000023,151.321,2,1.15,2.69
506.899999976,200.069,1.5,0.67,1.52
506.900000005,131.344,1.3,1.54,3.55
507.399999975,153.758,3.4,1.15,2.55
507.400000004,135.703,1.3,1.44,3.33
507.499999998,140.528,1.4,1.34,3.11
507.79999998,145.027,3.1,1.29,2.87
507.899999974,140.093,2.9,1.38,3.08
507.999999996,141.985,1.6,1.31,3.05
508.100000019,141.689,2.9,1.35,3.01
508.199999985,139.949,2.5,1.38,3.09
508.400000001,160.881,3.4,1.05,2.33
508.400000001,146.835,2.1,1.22,2.86
508.599999989,152.112,1.7,1.14,2.66
508.999999994,152.709,1.8,1.13,2.64
509.800000003,188.997,1.5,0.74,1.72
509.800000003,126.916,1.9,1.67,3.77
509.899999997,143.129,1.5,1.29,3
510.00000002,143.645,1.6,1.28,2.98
510.200000008,148.254,1.7,1.2,2.8
510.300000002,123.187,2.6,1.78,3.99
510.399999996,178.45,1.6,0.83,1.93
510.599999984,135.384,2.1,1.47,3.31
510.700000007,154.782,1.9,1.1,2.57
510.899999995,167.217,3.1,0.97,2.16
510.899999995,146.43,1.8,1.23,2.87
510.899999995,128.475,1.2,1.61,3.71
511.199999991,124.378,1.4,1.71,3.97
511.299999999,125.685,1.3,1.68,3.88
511.499999988,134.527,2.2,1.49,3.35
511.900000021,133.064,1.2,1.5,3.46
512.200000003,151.931,2.1,1.14,2.67
512.299999997,126.56,2,1.68,3.79
512.399999991,216.106,1.2,0.57,1.31
512.499999999,125.248,1.3,1.69,3.91
512.599999979,130.06,1.9,1.59,3.59
512.799999996,136.142,1.3,1.43,3.31
512.89999999,143.321,3,1.32,2.94
513.000000012,145.366,1.5,1.25,2.91
513.499999983,227.104,1.5,0.52,1.18
513.500000011,160.809,1.8,1.02,2.38
513.699999999,132.641,2,1.53,3.45
513.699999999,126.477,1.2,1.66,3.83
513.699999999,124.84,2.3,1.73,3.89
513.799999993,139.489,2.6,1.39,3.11
513.900000001,123.514,2.5,1.77,3.97
513.900000016,146.285,2,1.23,2.88
513.999999981,136.941,2.4,1.44,3.23
514.100000004,131.728,1.9,1.55,3.5
514.100000004,124.512,2.3,1.74,3.91
514.500000008,144.166,1.7,1.27,2.96
514.500000008,127.646,1.3,1.63,3.76
514.700000025,131.741,1.2,1.53,3.53
514.900000013,148.827,1.8,1.19,2.78
514.900000013,130.938,2,1.57,3.54
515.100000001,137.921,1.5,1.39,3.23
515.100000001,134.105,2.3,1.5,3.37
515.200000009,123.845,2.4,1.76,3.95
515.499999992,124.289,1.5,1.71,3.98
515.500000006,125.869,2.1,1.7,3.83
515.6,151.161,2.3,1.15,2.7
515.6,142.337,2,1.3,3.04
515.6,126.219,2.1,1.69,3.81
515.699999994,150.147,1.7,1.17,2.73
515.699999994,149.405,1.9,1.18,2.76
515.699999994,145.886,1.7,1.24,2.89
515.699999994,129.689,1.2,1.58,3.64
515.99999999,124.178,2.4,1.75,3.93
516.099999999,133.879,1.3,1.48,3.42
516.199999993,133.575,2.1,1.51,3.4
516.399999981,139.442,1.4,1.36,3.16
516.699999991,138.97,1.4,1.37,3.18
517.19999999,142.827,3.1,1.33,2.96
517.200000019,128.835,1.9,1.62,3.66
517.599999995,172.546,2.9,0.91,2.03
517.599999995,146.251,3.3,1.27,2.82
517.599999995,126.033,1.3,1.67,3.86
518.100000022,133.464,1.2,1.49,3.44
518.200000002,124.804,1.4,1.7,3.94
518.30000001,160.161,3.5,1.06,2.35
518.30000001,127.732,2,1.65,3.72
518.400000004,164.051,3.4,1.01,2.24
518.499999998,163.231,1.7,0.99,2.31
518.499999998,156.539,3.5,1.11,2.46
518.699999986,153.336,2,1.12,2.62
518.699999986,141.356,1.7,1.32,3.08
519.099999991,137.969,2.5,1.42,3.18
519.200000014,154.568,3.7,1.14,2.52
519.600000018,151.768,2.4,1.14,2.68
519.9,135.07,2.4,1.48,3.32
519.9,124.715,1.5,1.7,3.95
520.200000011,157.618,2,1.06,2.48
520.399999999,195.878,1.4,0.69,1.6
520.400000028,159.189,1.8,1.04,2.43
520.499999993,150.74,1.8,1.16,2.71
520.499999993,140.997,1.4,1.33,3.09
520.499999993,129.69,2,1.6,3.61
520.70000001,179.415,2.7,0.84,1.88
520.799999975,134.3,1.3,1.47,3.4
520.999999992,290.195,2.2,0.32,0.72
521.00000002,128.464,1.9,1.63,3.68
521.200000009,138.383,1.5,1.38,3.21
521.200000009,128.835,1.2,1.6,3.69
521.399999997,125.179,2.2,1.72,3.87
521.600000013,139.902,1.5,1.35,3.14
521.800000001,132.142,1.2,1.52,3.51
522.000000018,145.708,3.3,1.28,2.84
522.599999996,126.832,1.2,1.65,3.81
522.600000011,136.57,1.3,1.42,3.29
522.699999991,127.369,2.1,1.66,3.74
522.700000005,147.504,3.5,1.25,2.77
522.899999993,142.487,1.6,1.3,3.03
523.000000015,132.235,2.1,1.54,3.47
523.299999998,148.635,3.3,1.23,2.73
523.399999992,146.981,1.8,1.22,2.85
523.400000006,125.523,2.2,1.71,3.85
523.699999974,130.561,2.1,1.58,3.56
523.89999999,147.538,1.9,1.21,2.83
523.89999999,135.936,2.3,1.46,3.28
523.900000005,125.581,1.3,1.68,3.89
524.100000007,144.498,3.2,1.3,2.89
524.100000007,130.072,1.2,1.57,3.62
524.200000001,136.494,2.5,1.45,3.25
524.299999995,141.194,3,1.36,3.03
524.400000018,138.244,1.8,1.38,3.22
524.499999983,142.994,1.7,1.29,3.01
524.600000006,142.323,3.1,1.34,2.98
524.600000006,134.725,1.3,1.46,3.38
524.899999988,137.513,2.6,1.43,3.2
524.900000016,145.601,2.2,1.24,2.91
525.299999993,165.61,3.3,0.99,2.2
525.699999997,158.078,3.7,1.09,2.41
525.80000002,155.873,3.6,1.12,2.48
525.999999979,144.675,1.8,1.26,2.94
526.000000008,139.616,2.9,1.39,3.1
526.000000008,133.161,2.2,1.52,3.42
526.100000002,170.319,1.7,0.91,2.12
526.100000002,128.096,2,1.64,3.7
526.199999996,141.852,1.8,1.31,3.06
526.200000024,140.383,1.6,1.34,3.12
526.400000012,124.626,1.6,1.7,3.96
526.599999972,139.017,2.7,1.4,3.13
527.300000002,127.998,1.3,1.62,3.74
527.300000002,124.189,1.7,1.71,3.99
527.599999998,164.826,3.3,1,2.22
527.799999986,129.31,2,1.61,3.63
527.800000015,171.657,3,0.92,2.05
528.200000019,130.846,1.3,1.55,3.58
528.299999985,148.103,2,1.2,2.81
528.300000013,153.97,2.1,1.11,2.6
528.400000007,152.507,3.5,1.17,2.59
528.599999996,155.434,1.9,1.09,2.55
528.599999996,129.211,1.2,1.59,3.67
529.099999994,156.76,2.2,1.07,2.51
529.199999988,137.016,1.3,1.41,3.27
529.199999988,127.537,1.3,1.63,3.77
529.299999982,173.207,1.6,0.88,2.05
529.599999993,125.145,1.4,1.69,3.92
529.600000021,167.573,1.7,0.94,2.19
529.600000021,134.188,1.4,1.47,3.41
530.099999992,135.5,2.4,1.47,3.3
530.2,127.023,2.2,1.67,3.76
530.200000014,153.127,3.5,1.16,2.57
530.200000014,146.948,3.5,1.26,2.79
530.200000014,134.641,2.5,1.49,3.34
530.200000014,135.153,1.3,1.45,3.36
530.299999994,123.613,2.7,1.77,3.96
530.300000008,159.449,3.6,1.07,2.37
530.400000002,137.061,2.7,1.44,3.22
530.59999999,146.122,2.3,1.23,2.89
530.699999999,126.373,1.3,1.66,3.84
531.200000012,212.669,1.3,0.59,1.35
531.200000012,163.313,3.5,1.02,2.26
531.4,176.248,1.6,0.85,1.98
531.499999994,132.534,1.3,1.51,3.49
531.70000001,158.748,3.6,1.08,2.39
531.70000001,148.656,2.2,1.19,2.79
531.899999999,142.964,3.4,1.33,2.95
531.899999999,143.491,1.8,1.28,2.99
532.000000021,130.458,1.2,1.56,3.6
532.200000009,134.598,1.5,1.46,3.39
532.599999985,131.834,2.1,1.55,3.49
532.600000014,137.465,1.4,1.4,3.25
532.600000014,135.573,1.4,1.44,3.34
532.99999999,149.951,3.5,1.21,2.68
533.399999995,132.942,1.3,1.5,3.47
533.499999989,152.545,2.2,1.13,2.65
533.600000011,198.916,1.4,0.67,1.55
533.799999999,131.238,1.3,1.54,3.56
533.799999999,123.933,2.6,1.76,3.94
533.899999994,138.83,1.6,1.37,3.19
533.999999988,145.206,1.8,1.25,2.92
534.10000001,178.42,2.8,0.85,1.9
534.10000001,136.052,2.6,1.46,3.27
534.399999992,163.97,1.9,0.98,2.29
534.799999997,137.344,1.6,1.4,3.26
534.899999991,126.666,2.2,1.68,3.78
534.999999985,136.01,1.4,1.43,3.32
534.999999985,132.75,2.2,1.53,3.44
535.100000008,140.255,1.8,1.34,3.13
